"spp" "k1" "k2" "safety" "kobe.n" "yield" "yieldAav"
"brill" 0.566066250670701 0.543569719186053 0.557723580433709 0.2 0.860005995722412 0.911898946555603
"brill" 0.39391058171168 0.636137417983264 0.698562428336394 0.375 0.975483825151896 0.921292322251125
"brill" 0.333509191637859 0.714569634292275 0.536629680390557 0.175 0.985183253746593 0.901736775802407
"brill" 0.300057943211868 0.873001520056278 0.606244874904273 0.075 0.987799783552824 0.913681110212884
"brill" 0.975348305422813 0.669489719439298 0.727110119111101 0.7 1.00237423587996 0.910953870902393
"brill" 0.259353917557746 0.318483501672745 0.634142736933007 0.725 0.926609275700615 0.944517475068812
"brill" 0.712044911691919 0.182886109454557 0.659442656283802 0.75 0.70286949414606 0.950531886321816
"brill" 0.080276979599148 0.483456585323438 0.564454068363226 0.1 0.948400543024831 0.957907453654646
"brill" 0.692181890131906 0.439794612117112 0.621011694480372 0.7 0.849958987673276 0.927817686752141
"brill" 0.260597207583487 0.0342067405581474 0.827784322841743 0.875 1.00263383585338 0.989969870782435
"brill" 0.359613558510318 0.4217121261172 0.608171209916145 0.675 0.932034052584632 0.940638367465867
"brill" 0.481266739312559 0.160919682821259 0.602791596740992 0.65 0.707097172010142 0.954699851287032
"brill" 0.0555247501470149 0.646380905527622 0.567501690438133 0.05 0.928432198126908 0.914963335837383
"brill" 0.871632903814316 0.429670847486705 0.733636869741876 0.725 0.736351594246009 0.932107607219851
"brill" 0.224186423700303 0.112051079515368 0.813275750149931 0.925 0.95959508805468 0.987776106899116
"brill" 0.613797803642228 0.389808206353337 0.677418228578627 0.75 0.838937336892403 0.928925586033186
"brill" 0.785274337045848 0.498128879116848 0.627181410082579 0.675 0.92929346578642 0.913664129941729
"brill" 0.678101373836398 0.625948522705585 0.588743212753456 0.475 0.904222352098893 0.901892955133617
"brill" 0.95236306800507 0.227794917998835 0.757040853307055 0.875 0.558567560558802 0.954210080948226
"brill" 0.458714997163042 0.759999310364947 0.620134358681158 0.35 0.987539740381839 0.871042109889156
"brill" 0.881371072260663 0.348947505699471 0.807279453293002 0.95 0.780546315809148 0.94235223278015
"brill" 0.793114518513903 0.0862297255080193 0.777605289932799 0.775 0.755644707309162 0.964693823268012
"brill" 0.0793100732844323 0.412887372076511 0.630047122189597 0 0.97358573897132 0.957488003629033
"brill" 0.262029385194182 0.761005187872797 0.63546766071238 0.3 1.05507580249619 0.906845601349622
"brill" 0.266443066531792 0.292899855645373 0.588065035606679 0.25 1.06131671135525 0.958988149212071
"brill" 0.475191831123084 0.528105575125664 0.628183938163482 0.475 0.933387164677037 0.922490564353988
"brill" 0.255561528727412 0.957565488992259 0.625236083933258 0 1.03782262588202 0.930418237685918
"brill" 0.281788651598617 0.967226936481893 0.618983975463096 0.125 0.904125092201533 0.892945697622389
"brill" 0.76047265320085 0.333481108769774 0.825560568069848 0.925 0.790448187773817 0.953210993987678
"brill" 0.871617361204699 0.373895059572533 0.709266545888113 0.675 0.854236328529047 0.947457996222265
"brill" 0.0646138836164027 0.101174824405462 0.621065954864252 0.4 1.01165770866725 0.977941488280971
"brill" 0.0517702281940728 0.167482242919505 0.690044911612169 0.85 0.770615488884768 0.98427276629904
"brill" 0.390750076854602 0.0655045211315155 0.703101564661958 0.675 0.934853761539285 0.98367247281218
"brill" 0.327034466899931 0.794350415933877 0.656428457789968 0.075 1.01876789537961 0.927725102150054
"brill" 0.547384332399815 0.947465100325644 0.442847174576768 0.3 0.934483661868055 0.796459395703943
"brill" 0.868433004245162 0.0883332283701748 0.668815477114919 0.825 0.481196351343192 0.95042921839377
"brill" 0.099274801556021 0.768101181834936 0.58231279920817 0.225 1.01714673336501 0.918563060463354
"brill" 0.573776315897703 0.294916052138433 0.775417570912549 0.625 0.888623688231575 0.97007642684042
"brill" 0.193942860001698 0.0638380239252001 0.818505559883144 0.925 0.835746199681502 0.988463193684346
"brill" 0.358653710223734 0.107862358447164 0.693520431073826 0.8 0.765681449439759 0.969351250156421
"brill" 0.712153823114932 0.644639055477455 0.643730909165325 0.625 0.950381384614436 0.917087512855808
"brill" 0.375525807030499 0.13455532095395 0.794508049682859 0.725 0.905592055712149 0.980389879985783
"brill" 0.597546661505476 0.657863282365724 0.802571705482773 0.45 1.04617616475183 0.933667734023784
"brill" 0.281350761884823 0.0208051155786961 0.723752430088281 0.875 0.657565799028986 0.987309095184238
"brill" 0.640040962025523 0.911432159831747 0.696774671263944 0.45 1.00867622203515 0.856336119078234
"brill" 0.429494360694662 0.781998327933252 0.579691155095997 0.425 0.983372462123771 0.877474261705776
"brill" 0.5067549708765 0.46920162322931 0.742017546759475 0.825 0.970908522081279 0.952372107898517
"brill" 0.76206532609649 0.4058833331801 0.851692744879095 1 0.914303456772972 0.948103123547264
"brill" 0.406996810110286 0.297587822191417 0.561686155778355 0.575 0.800174820877288 0.952236074225973
"brill" 0.168389490572736 0.0199400996789336 0.816518578839374 0.775 0.928668285178575 0.992164153499476
"brill" 0.348014443181455 0.144492972409353 0.77361378533243 0.725 0.922047369370616 0.977359575124127
"brill" 0.341556698316708 0.68942585051991 0.609715993660622 0.4 0.957293675131738 0.925203493998403
"brill" 0.605404511326924 0.245700996601954 0.80364016935448 0.95 0.844769916221707 0.964562712422026
"brill" 0.00120167271234095 0.438286831602454 0.664756253650266 0.275 0.897469168025106 0.970399661419274
"brill" 0.131239076843485 0.900691096205264 0.476008858459337 0 0.866771275606503 0.918542378190681
"brill" 0.993551116203889 0.61466454109177 0.616878795374327 0.825 0.665594748781115 0.892371346124416
"brill" 0.475152441533282 0.537835265044123 0.596511779537399 0.375 0.92415005214297 0.931654931893728
"brill" 0.505855202907696 0.15679462486878 0.781680423720622 0.8 0.860437195128804 0.944195302635575
"brill" 0.762430248549208 0.57536780834198 0.740702482497516 0.725 0.902436570949159 0.932766425765544
"brill" 0.319249698193744 0.767954114591703 0.642046251585169 0.15 0.995779178661515 0.918127027955547
"brill" 0.780252102995291 0.234136228915304 0.665144540814509 0.675 0.689599862719574 0.946503684772167
"brill" 0.246718696085736 0.148917138576508 0.808387704026703 0.85 0.976151431024775 0.985599060855688
"brill" 0.97635566839017 0.167378672165796 0.827240133307411 0.875 0.576787225887858 0.939878180766844
"brill" 0.225432184292004 0.509896801784635 0.626844751524336 0.425 1.00583039893856 0.940921176099016
"brill" 0.0623230629134923 0.192101823864505 0.627531057123857 0.325 1.01600289873319 0.972881688497311
"brill" 0.810914737405255 0.667960184626281 0.759627869676077 0.55 1.07441183465785 0.938065634331171
"brill" 0.130877671763301 0.711364220827818 0.54070096214853 0.05 0.972239543418469 0.915770490479199
"brill" 0.124544873135164 0.732714592712 0.581147352878257 0.125 0.89461585013172 0.912794183625335
"brill" 0.75081416638568 0.00274959881789982 0.781048588049083 0.9 0.663191083298637 0.960996975455956
"brill" 0.710644118487835 0.132829328998923 0.801742688621408 0.875 0.714672222237326 0.961985445074385
"brill" 0.471457394538447 0.291388204321265 0.803629364897987 0.8 0.951191221637638 0.961436946100827
"brill" 0.605788121698424 0.794573553139344 0.642332052563795 0.725 0.920456905836917 0.89112483296584
"brill" 0.533832828281447 0.30035059293732 0.675579378285279 0.4 1.0176104687727 0.969156332847999
"brill" 0.897588877007365 0.392656274372712 0.593058614046784 0.55 0.803252549108593 0.925412974584366
"brill" 0.739595135906711 0.0884568442124873 0.747790699098989 0.8 0.830056562282587 0.95899517359301
"brill" 0.280854939250275 0.838399188360199 0.645584351904822 0.2 0.964111635288836 0.923293992771432
"brill" 0.0281748445704579 0.230248748557642 0.611619726061397 0.575 0.992629173692789 0.967432274872907
"brill" 0.116158583201468 0.390442117583007 0.57287317907765 0.2 0.918706861135598 0.942972512704195
"brill" 0.68394850124605 0.661179067566991 0.648734946602945 0.55 1.01084407718872 0.886657685566292
"brill" 0.897323610261083 0.596192424884066 0.646434788125191 0.725 0.631714499418233 0.885463567505272
"brill" 0.488642134470865 0.128253586124629 0.833386335316584 0.975 0.91939531075698 0.986070273808823
"brill" 0.861759297549725 0.970564605202526 0.558500656681874 0.35 0.883457928942524 0.840147287869284
"brill" 0.540123727638274 0.158492378890514 0.756991762714034 0.625 0.846786968372952 0.946162909815298
"brill" 0.458328349515796 0.69834376941435 0.67307115221205 0.45 0.998822112240909 0.898583059587875
"brill" 0.804428581846878 0.941658718511462 0.594403766373241 0.375 0.912158529829001 0.861714695476975
"brill" 0.895542447222397 0.612859952496365 0.750646014592425 0.825 0.9009963176468 0.933584754455431
"brill" 0.488435002975166 0.501509283669293 0.591259447393671 0.425 0.933520501719955 0.930503345792897
"brill" 0.416311954148114 0.809867923380807 0.680788474611161 0.225 1.01703187188145 0.919224133239749
"brill" 0.476334318518639 0.01928626652807 0.805361206380814 0.95 0.755637755900568 0.983123793177225
"brill" 0.681542864069343 0.336211539804935 0.794202365677834 0.75 0.844797501965793 0.955136807925923
"brill" 0.998794746119529 0.310994934057817 0.726869404274665 0.8 0.654176209470716 0.914520541325606
"brill" 0.327726470306516 0.0889762279111892 0.713995508774488 0.6 0.987214884593511 0.982144836057758
"brill" 0.645925377495587 0.268261920427904 0.616561870415749 0.65 0.773147554134097 0.94146358689678
"brill" 0.723318238509819 0.0748770029749721 0.814481830130527 0.75 0.727989787402269 0.975419880131762
"brill" 0.45148992119357 0.908811721485108 0.662258720246646 0.325 0.889279574456102 0.871359492210823
"brill" 0.921815070090815 0.766599333845079 0.680117127594494 0.575 0.989164242143142 0.918139171508521
"brill" 0.294463240541518 0.0485129100270569 0.799287384029726 0.925 0.824361023333833 0.986525222387517
"brill" 0.826679082354531 0.0511474339291453 0.80048346464663 0.95 0.753824341789185 0.973434759110942
"brill" 0.930134770227596 0.551973281428218 0.686505344838249 0.65 0.780324957030718 0.884306997629152
"brill" 0.461116418242455 0.909740016097203 0.543483410572648 0 0.92361205458472 0.886060469261318
"brill" 0.450505389366299 0.0572888469323516 0.788901417145875 0.85 0.833932953551627 0.976469011577165
"brill" 0.664594479603693 0.691689383238554 0.665565214947195 0.325 0.971969545510208 0.902295609388301
"brill" 0.0389681544620544 0.599805733887479 0.57593016907206 0.15 0.967391916599891 0.916534759845735
"brill" 0.318003741325811 0.620388841954991 0.537408705175099 0.3 0.890038124411337 0.905802212134815
"brill" 0.500895637087524 0.575607802253217 0.619555880419999 0.325 0.92577294900986 0.937107983768147
"brill" 0.65270382585004 0.528803745750338 0.772768242116831 0.85 0.857497982885645 0.947481674954514
"brill" 0.533575607230887 0.300905374344438 0.723834530991545 0.85 0.763350172267249 0.965002185096422
"brill" 0.515352517133579 0.124817428644747 0.600986954302755 0.625 0.645463636617373 0.964286405587566
"brill" 0.639403149718419 0.693644900107756 0.545752770635574 0.5 0.89213258952943 0.903913921737024
"brill" 0.509882651502267 0.981054356321692 0.629941604252469 0.2 1.08074759453785 0.854162972252608
"brill" 0.545766097260639 0.456295774085447 0.672716690654679 0.775 0.983012806919531 0.921129196620787
"brill" 0.258301747730002 0.316260780440643 0.522977837049862 0.575 0.857407186660908 0.946944607619569
"brill" 0.746404569828883 0.290443903766572 0.674083090478399 0.65 0.744721384468126 0.95043473841155
"brill" 0.144571809098125 0.0577842013444752 0.527747553002618 0.625 0.841863813664993 0.978566124147224
"brill" 0.465489933965728 0.817565228324383 0.656732854596602 0.275 0.994224709180847 0.897200362164145
"brill" 0.27408161573112 0.72323932684958 0.592010632106549 0.15 0.956279293480316 0.902908433226394
"brill" 0.540749540552497 0.796934638172388 0.617526924688944 0.175 0.947704001195912 0.896292478751531
"brill" 0.856176858535036 0.202265332685784 0.651485947865569 0.75 0.555904959675184 0.932064837596216
"brill" 0.43464955012314 0.555490747792646 0.697796893337526 0.475 0.986455484853366 0.94504554731709
"brill" 0.986568990396336 0.383403457934037 0.822205457241576 0.75 0.866146049928575 0.953501839066223
"brill" 0.91774301812984 0.346854804083705 0.767914072398038 0.925 0.723932820919818 0.949442762550478
"brill" 0.260773461079225 0.231620220467448 0.752207352566341 0.9 0.858578040241301 0.97559701712224
"brill" 0.212435810128227 0.247231709538028 0.630588186350652 0.5 0.922236074093228 0.959180809238378
"brill" 0.611618045717478 0.783209255430847 0.554729595790357 0.325 0.91211505157528 0.889084452470805
"brill" 0.812554425792769 0.3907039843034 0.746589735868384 0.9 0.923725498417745 0.951125211135815
"brill" 0.929109262535349 0.381348351249471 0.648642808472553 0.675 0.58901802139861 0.910685982196691
"brill" 0.27523346315138 0.316199843771756 0.731332796343102 0.9 0.916206839646302 0.975165588583682
"brill" 0.512112631229684 0.223988466663286 0.83280715667936 0.925 0.901567551135643 0.974291731951462
"brill" 0.44644889421761 0.27702526981011 0.671316482467889 0.625 0.920835672883804 0.942372713420609
"brill" 0.575165124144405 0.599999845959246 0.582335302676031 0.175 1.03341535744985 0.93207091932271
"brill" 0.482996698468924 0.59011528454721 0.520474454817661 0.325 0.81735152524084 0.910107106236866
"brill" 0.376028508180752 0.119612949667498 0.812020577506383 0.95 0.804235334476946 0.97206167756793
"brill" 0.366633678087965 0.380310147535056 0.75355662102634 0.675 0.975538096873189 0.960231972354262
"brill" 0.214957736665383 0.822729350998998 0.620545399829652 0.25 0.969095069335818 0.881349374607493
"brill" 0.725887810112908 0.157949521904811 0.67606048796586 0.775 0.671158505668819 0.952893097965234
"brill" 0.770721950102597 0.55411433451809 0.667147067950977 0.775 0.896120851436635 0.921254084795539
"brill" 0.778398532653227 0.618733945302665 0.730129117479291 0.675 0.877038394613355 0.916253040505748
"brill" 0.271607173606753 0.373233012855053 0.587682322191068 0.575 0.967920135512764 0.9550561050572
"brill" 0.0222427751868963 0.53298392961733 0.499883303480292 0.175 1.01417105201326 0.906122276869001
"brill" 0.329319688491523 0.99360467097722 0.571658128117084 0.125 1.01683102793966 0.891156753949176
"brill" 0.740956019377336 0.891601705458015 0.670014197700381 0.45 0.98553961873909 0.875394096392308
"brill" 0.973743615206331 0.11868780432269 0.770080301264807 0.85 0.658531002656244 0.95737371445704
"brill" 0.611262826947495 0.597431091126055 0.732983063181734 0.825 0.905184626692296 0.89803245664098
"brill" 0.57985295378603 0.731988101033494 0.525277146937337 0.45 0.872508432652538 0.858325330165356
"brill" 0.431033645523712 0.224649851443246 0.792685604961757 0.9 0.8698359472025 0.975558435325137
"brill" 0.460932650836185 0.984219138743356 0.637441448105628 0.2 0.957788674468135 0.853333830203772
"brill" 0.631270910380408 0.932828835444525 0.521610922743506 0.25 0.90213764361757 0.841279316385158
"brill" 0.190500864060596 0.202998607186601 0.47868252250417 0.5 0.846943296434482 0.962919267114514
"brill" 0.25842443970032 0.752842254703864 0.674385312789331 0.225 1.00931806640662 0.922005186566477
"brill" 0.658311122329906 0.801638858160004 0.646748870582534 0.575 0.923580858785868 0.887906028796438
"brill" 0.487780106021091 0.84204427106306 0.606214886752888 0.475 0.920691666200414 0.903412540394617
"brill" 0.678172634448856 0.717831811401993 0.603341411230369 0.775 0.875819408342559 0.897038879543136
"brill" 0.404011848615482 0.813851273851469 0.60938688845265 0.175 0.960568767247111 0.94869827918551
"brill" 0.765802423236892 0.697342891944572 0.808613735336432 0.425 1.03466857269951 0.922334378619111
"brill" 0.253345563309267 0.170308036264032 0.591494904713095 0.275 0.86378806421589 0.975042468131167
"brill" 0.191863481653854 0.422202492831275 0.451797844344339 0.4 0.954262191519176 0.937970925320733
